frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min
543,26.25576138496399,left,left,136.5732980482443,43.42670195175569,122.73062532814264,57.26937467185736,25.00009076098244,87.91770610158567,5.456581071232122,9.075124142466434,4.75938421299054,OK,0.9367126822471619
544,26.308939218521118,left,left,133.38376619639456,46.61623380360544,117.84389157812682,62.156108421873185,27.140799970307548,85.97481158670631,7.399475586111478,7.575736938746105,3.259997009270222,OK,0.941286027431488
545,26.366729021072388,left,left,132.97023742869555,47.029762571304445,115.50268285996584,64.49731714003416,29.116597608492302,84.41157988319539,8.9627072896224,6.060622922957966,1.7448829934820935,OK,0.9447736144065857
546,26.42123007774353,left,left,132.9798122547595,47.02018774524049,114.68092817116954,65.31907182883046,29.8524326643827,83.26564263399428,10.108644538823512,4.8191912147870015,0.5034512853111153,OK,0.9478734135627747
547,26.468973398208618,left,left,131.69831160695676,48.301688393043236,111.55629980002344,68.44370019997656,31.75288344121809,82.13167283156564,11.24261434125215,3.7425444658503912,-0.5731954636254954,OK,0.9508481621742249
548,26.52294373512268,left,left,131.03234063112941,48.967659368870585,109.4985185083931,70.5014814916069,33.065295567450356,82.64481164038577,10.72947553243202,4.176285085099807,-0.13945484437607547,OK,0.9530104398727417
549,26.576939582824707,left,left,129.56013555390092,50.43986444609908,106.01153500151786,73.98846499848214,34.9572000920285,82.78700171307682,10.587285459740968,4.195601252722274,-0.12013867675361212,OK,0.9548105597496033
550,26.637760877609253,left,left,129.62671874593815,50.37328125406185,105.24153995271531,74.75846004728469,35.15706424884085,83.21488354587619,10.159403626941597,3.986769001494211,-0.3289709279816577,OK,0.9548729062080383
551,26.692346811294556,left,left,129.61864937653277,50.38135062346723,104.84401556897933,75.15598443102067,35.44095879074297,82.19310592100956,11.181181251808226,2.85943090419908,-1.456309025276795,OK,0.9530630111694336
552,26.75583243370056,left,left,130.41762796203037,49.582372037969634,106.36512810578787,73.63487189421213,34.783888000289075,81.49318791095472,11.88109926186307,2.224576055001282,-2.091163874474603,OK,0.951993465423584
553,26.820926189422607,left,left,130.77065606479997,49.229343935200035,106.79005073829649,73.20994926170351,34.740862609042956,80.7903566966598,12.583930476157988,1.5506139791992855,-2.765125950276598,OK,0.9515819549560547
554,26.86919140815735,left,left,133.30183683824274,46.698163161757265,112.08447254005156,67.91552745994844,31.878735893982732,80.76369442112814,12.610592751689651,1.4250660169196998,-2.890673912556167,OK,0.9523099660873413
555,26.913238286972046,left,left,138.70525327125674,41.29474672874326,120.36779977251359,59.63220022748641,27.70752005669068,82.80949199173507,10.564795181082715,2.1795585496826106,-2.136181379793271,OK,0.9541666507720947
556,26.9553861618042,left,left,140.15568128073647,39.844318719263526,123.5847974520035,56.4152025479965,25.829533019660644,82.37838828025025,10.995898892567538,1.6370374711779307,-2.6787024582979484,OK,0.9551992416381836
557,27.00305438041687,left,left,143.49504687229486,36.504953127705136,129.61359920223504,50.38640079776496,22.472314312655083,84.04924289230131,9.32504428051648,2.6401095348965686,-1.675630394579315,OK,0.9558590054512024
558,27.060105323791504,left,left,145.07495879959535,34.92504120040465,132.0704168142153,47.92958318578471,21.192198404625103,86.4728593014529,6.901427871364888,4.660515720697918,0.34477579122204816,OK,0.9575223922729492
559,27.111339807510376,left,left,160.20671927605136,19.79328072394864,148.37230640029233,31.62769359970767,15.125736309253181,93.19990381769037,0.17438335512741787,6.491227251184516,2.17548732170863,OK,0.9570795297622681
560,27.15927243232727,left,left,169.59045300104515,10.409546998954852,159.6720408474274,20.32795915257259,10.643465749724074,96.69406599354784,-3.3197788207300505,7.419119589654161,3.103379660178291,OK,0.9570596814155579
561,27.229008197784424,left,left,171.23531553501368,8.764684464986317,164.97303132381688,15.026968676183117,7.412443238087906,98.01721127175065,-4.642924098932866,9.16737029864175,4.851630369165861,OK,0.9570250511169434
562,27.29534387588501,left,left,176.15390392974564,3.8460960702543616,172.18735423283658,7.812645767163417,3.9837555618824427,99.05534222619919,-5.6810550533813995,9.07254809117255,4.756808161696682,OK,0.9553910493850708
563,27.34985661506653,left,left,177.88396190769583,2.1160380923041657,175.65305656584536,4.346943434154639,2.2207979498190777,98.93149778395417,-5.557210611136384,8.921390391922769,4.605650462446874,OK,0.9498990774154663
564,27.40863585472107,left,left,179.0221635483286,-0.9778364516714078,177.44614937812406,-2.553850621875938,-1.428435335488684,99.14335441279846,-5.7690672399806715,9.29093324751434,4.975193318038464,OK,0.9426341652870178
565,27.46553897857666,left,left,179.13642377857516,-0.8635762214248359,174.84937821569903,-5.1506217843009665,-3.1538114887842994,96.54313383612364,-3.1688466633058567,7.676367910215478,3.3606279807395936,OK,0.9346713423728943
566,27.530559539794922,left,left,179.5995533062993,-0.40044669370070096,174.36579681504975,-5.634203184950252,-3.7516151725333637,95.20992018444457,-1.8356330116267827,6.692061503160768,2.3763215736848906,OK,0.9271774888038635
567,27.582626342773438,left,left,179.04429781667773,-0.9557021833222734,173.48799703898575,-6.512002961014247,-3.911583240369263,94.95768237768766,-1.5833952048698734,6.602399915010368,2.2866599855344987,OK,0.9237432479858398
568,27.64653706550598,left,left,179.46324572958576,-0.5367542704142352,174.033001904552,-5.966998095447991,-3.5094219250411394,94.22224924968766,-0.8479620768698766,6.143071149680281,1.8273312202043996,OK,0.9173850417137146
569,27.704165935516357,left,left,179.986013637467,-0.01398636253298946,174.7478738066924,-5.252126193307589,-3.2479449276530987,92.80989291410339,0.5643942587144011,4.800087817224885,0.48434788774900994,OK,0.9103488922119141
570,27.75992465019226,left,left,178.4899014258815,1.5100985741185013,176.1522262771958,-3.8477737228041917,-2.7484458676258767,89.98574408587062,3.388543086947166,2.595170515167453,-1.7205694143084145,OK,0.904583215713501
571,27.82250189781189,left,left,177.71842846128487,2.281571538715127,176.80478875060865,-3.195211249391349,-2.5691328853454674,89.5857743833661,3.788512789451687,2.4934242861271323,-1.8223156433487588,OK,0.8997438549995422
572,27.87593150138855,left,left,170.419544178711,9.580455821289007,174.50356856230948,5.496431437690518,0.667104486897453,88.00047562710914,5.373811545708648,2.7516044976050558,-1.5641354318708238,OK,0.8978349566459656
573,27.944223880767822,left,left,164.03996286634248,15.960037133657522,166.36863944954618,13.63136055045382,3.9103074677773284,86.7740986288074,6.600188544010393,3.0130826797884205,-1.3026572496874564,OK,0.8958430290222168
574,28.00693368911743,left,left,162.98856973349984,17.011430266500156,163.75961678185647,16.240383218143535,5.540102900199356,86.93341747211534,6.44086970070245,3.2445674206713226,-1.0711725088045512,OK,0.8962352871894836
575,28.061479568481445,left,left,155.38419663472817,24.61580336527183,154.83927577270032,25.16072422729968,9.387610740875132,86.1444940970273,7.229793075790482,4.9871839758745855,0.6714440463987046,OK,0.8979435563087463
576,28.12806725502014,left,left,150.7552445744825,29.244755425517496,148.15868365906013,31.84131634093987,12.49444037778959,84.8897267618917,8.484560410926093,4.7876062242589,0.47186629478301256,OK,0.9004126191139221
577,28.18695092201233,left,left,148.53101316536956,31.468986834630442,144.44817102093978,35.55182897906022,13.916884153039463,87.20302805208676,6.171259120731023,7.037070060696458,2.721330131220583,OK,0.9038289785385132
578,28.246384382247925,left,left,142.97431459428446,37.025685405715535,136.4119820453385,43.588017954661495,16.968705041546233,86.22583780900388,7.14844936381391,6.632210301604165,2.3164703721282933,OK,0.9089006185531616
579,28.3000705242157,left,left,138.73556576487834,41.264434235121655,130.11683684772458,49.883163152275415,19.191794029614094,85.9262279416644,7.448059231153394,6.499293054124717,2.1835531246488245,OK,0.9148430824279785
580,28.355520486831665,left,left,136.7672555227003,43.23274447729969,126.58928131413178,53.41071868586822,21.244172911804185,85.5791465107294,7.795140662088386,6.645345213965047,2.329605284489162,OK,0.9219216108322144
581,28.40958023071289,left,left,135.85594760751127,44.14405239248873,124.35793263221177,55.64206736778823,23.002156855084706,87.53550806807085,5.8387791047469335,9.039649947856065,4.723910018380195,OK,0.9280049800872803
582,28.477248430252075,left,left,135.97471218687318,44.02528781312682,122.96144931097781,57.03855068902219,24.40417611739668,88.60216550919877,4.772121663619018,9.993078750700102,5.677338821224225,OK,0.9332787394523621
583,28.545650959014893,left,left,133.17755268927525,46.822447310724755,116.54223326272097,63.45776673727903,27.970613746588114,84.34732929280696,9.026957880010826,5.682623612840786,1.3668836833649038,OK,0.9380863904953003
584,28.600950956344604,left,left,131.77437139039844,48.22562860960156,113.2956150421511,66.7043849578489,29.873109701330847,82.33581146996339,11.038475702854399,3.730164823046876,-0.5855751064290189,OK,0.9420892596244812
585,28.663378953933716,left,left,131.83411868746376,48.16588131253624,112.75261362959824,67.24738637040176,30.363089380826306,82.36050873770255,11.013778435115242,3.6420930606633535,-0.6736468688125399,OK,0.9454275965690613
586,28.727765798568726,left,left,129.99069014875653,50.00930985124347,108.43338431877719,71.56661568122281,32.88948223200543,82.68347363918734,10.690813533630447,4.015650041213414,-0.30008988826247673,OK,0.9478890895843506
587,28.778162717819214,left,left,128.58831722726245,51.41168277273755,104.49120681083016,75.50879318916984,35.118734151684336,84.84886992145293,8.525417251364857,5.870493656705005,1.5547537272291265,OK,0.9505773186683655
588,28.834999322891235,left,left,128.90444065677522,51.09555934322478,104.05221360221779,75.94778639778221,35.67015286381639,83.93715638262279,9.437130790194999,4.755082191881727,0.4393422624058587,OK,0.951723575592041
589,28.886619329452515,left,left,128.12888021843997,51.871119781560026,101.47421207633872,78.52578792366128,37.14583884097499,81.31562230126643,12.058664871551358,1.8067930001401538,-2.5089469293357354,OK,0.9506217837333679
590,28.952216148376465,left,left,128.52728401950813,51.47271598049187,100.13706344211305,79.86293655788695,38.38408435842929,83.20079034677387,10.173496826043916,3.1946541278080938,-1.121085801667789,OK,0.9501101970672607
591,28.995494604110718,left,left,129.00502725612463,50.994972743875365,99.99573085258396,80.00426914741604,38.90220000551215,83.95898400585132,9.415303166966467,3.851887607822777,-0.46385232165309276,OK,0.9510469436645508
592,29.049496173858643,left,left,129.6327334169053,50.367266583094704,101.64060667917198,78.35939332082802,37.953444554469556,83.58276933370048,9.791517839117304,3.5440871504367184,-0.7716527790391581,OK,0.9511885643005371
593,29.096014261245728,left,left,129.82992703778393,50.17007296221607,101.85696146519886,78.14303853480114,37.95857665411223,82.03114188290702,11.343145289910765,2.0167529644342026,-2.298986965041678,OK,0.9515441656112671
594,29.157712697982788,left,left,130.28370126068899,49.716298739311014,103.03830191956823,76.96169808043177,37.25754758563581,83.39254913911812,9.98173803369967,3.40469738363317,-0.9110425458427187,OK,0.9519014358520508
595,29.20491671562195,left,left,130.55848633778254,49.44151366221746,103.71864678995586,76.28135321004414,36.9084572779199,83.84954980189286,9.524737370924925,3.9181675319860823,-0.397572397489796,OK,0.9523500204086304
596,29.253621101379395,left,left,133.07632188231977,46.923678117680225,111.33001347918263,68.66998652081737,31.67727109794365,84.43990878861617,8.934378384201622,4.370871483422656,0.05513155394677938,OK,0.9552031755447388
597,29.294259548187256,left,left,137.98480061473563,42.01519938526437,119.0553170332838,60.9446829667162,27.8232253714179,88.44854961361352,4.925737559204265,7.34229140357959,3.0265514741037123,OK,0.9574888348579407
598,29.343480348587036,left,left,140.02380015910816,39.97619984089184,122.96918211907628,57.03081788092372,25.773441653968238,87.73774980514443,5.6365373676733554,6.4565734190807795,2.140833489604887,OK,0.9567102789878845
599,29.391002416610718,left,left,142.963461241084,37.03653875891601,129.3047183824537,50.6952816175463,21.894218019892666,88.09419559890527,5.2800915739125145,6.329670760167622,2.0139308306917485,OK,0.9540787935256958
600,29.439499139785767,left,left,144.70343143089627,35.29656856910373,133.08854512877508,46.91145487122492,19.73836670457286,88.52823234834509,4.846054824472702,6.651712750796756,2.3359728213208655,OK,0.9543852210044861
601,29.508319854736328,left,left,156.9955416897931,23.0044583102069,147.76230616340737,32.237693836592626,13.552600451783222,91.32744652644864,2.046840646369148,5.646811451846132,1.3310715223702516,OK,0.9539051651954651
602,29.560294151306152,left,left,167.59014508843663,12.409854911563372,160.25395901346408,19.746040986535917,8.901142598043922,94.73223791935702,-1.357950746539231,6.297194442428431,1.9814545129525527,OK,0.9537361860275269
603,29.61402940750122,left,left,170.33230741416975,9.667692585830252,165.39572841275418,14.604271587245819,6.26881111009834,95.11216528216885,-1.7378781093510582,6.444397390851609,2.128657461375724,OK,0.952165961265564
604,29.659535884857178,left,left,176.02323730473418,3.976762695265819,173.1843245993075,6.815675400692498,2.5715958547294044,98.38081936855689,-5.006532195739098,8.113502517859596,3.797762588383705,OK,0.9511730670928955
605,29.702958345413208,left,left,177.5744906159951,2.425509384004897,177.27458529051108,2.7254147094889163,0.35919311593249204,98.20158992773514,-4.827302754917355,8.260877718183632,3.94513778870774,OK,0.9462679028511047
606,29.748945713043213,left,left,179.47298220979846,-0.5270177902015405,176.7716568457404,-3.2283431542595906,-2.5176642477362248,98.48160516841904,-5.1073179956012495,8.66526628474087,4.349526355264999,OK,0.9407141804695129
607,29.814592599868774,left,left,179.54651855571458,-0.4534814442854156,174.8225239478572,-5.177476052142794,-3.7574119150805614,96.20302884034425,-2.828741667526458,7.1696115331210475,2.8538716036451603,OK,0.9288050532341003
608,29.871943950653076,left,left,179.83568251061752,-0.16431748938248347,173.80747734448846,-6.192522655511539,-4.661250449509726,95.76976354828571,-2.395476375467922,7.136718264904998,2.8209783354291176,OK,0.9249167442321777
609,29.923288822174072,left,left,179.75264783263643,0.24735216736357302,174.12772285851543,-5.872277141484574,-4.478123229254846,94.90033093211231,-1.5260437592945237,6.541837011705613,2.226097082229728,OK,0.921586811542511
610,29.96573781967163,left,left,179.4538638824799,0.5461361175200921,174.75082225494018,-5.249177745059825,-4.0723644314931615,92.42436590403422,0.9499212687835694,4.1473153351210135,-0.16842459435486035,OK,0.9167670011520386
611,30.01809048652649,left,left,179.21778539448232,0.7822146055176802,175.15584728220685,-4.8441527177931505,-4.006518990887557,91.38347174165158,1.9908154311662116,3.0033200740748414,-1.312419855401032,OK,0.9119200110435486
612,30.06623363494873,left,left,179.52548309078497,0.4745169092150263,174.7166526996178,-5.283347300382189,-4.221020121265515,90.98480125483475,2.3894859179830377,2.521645343166456,-1.794094586309427,OK,0.9065880179405212
613,30.10673189163208,left,left,179.48931834928854,-0.5106816507114615,174.47201690355922,-5.527983096440778,-4.150371407834848,91.75084515465248,1.6234420181653064,2.6177751925469437,-1.697964736928924,OK,0.9021876454353333
614,30.150408267974854,left,left,179.4548787244723,-0.5451212755276913,174.46291654118065,-5.537083458819353,-4.046304591317026,91.68846876021586,1.6858184126019324,2.634126352190479,-1.6816135772853897,OK,0.8978973627090454
615,30.1971116065979,left,left,179.32701287981425,-0.672987120185752,174.20124077037926,-5.798759229620742,-4.10577537102352,91.76565849544609,1.6086286773716978,2.785655233857599,-1.5300846956182852,OK,0.8944625854492188
616,30.239880800247192,left,left,178.84917443283402,-1.150825567165981,174.11895767851203,-5.881042321487968,-4.002906337681635,91.95276541265491,1.4215217601628751,2.6800758292952285,-1.6356641001806622,OK,0.8891509175300598
617,30.289116621017456,left,left,178.67825171073568,-1.3217482892643204,174.11324108225188,-5.886758917748125,-3.967125962053504,92.08281593382888,1.2914712389889047,2.6807006002591782,-1.6350393292167098,OK,0.8838167190551758
618,30.338394165039062,left,left,178.5513767392054,-1.4486232607945908,173.79670727754984,-6.203292722450158,-4.112563390488297,92.06576641984157,1.3085207529762215,2.707872491008831,-1.6078674384670535,OK,0.8796879649162292
619,30.391265869140625,left,left,178.48275755459412,-1.5172424454058842,173.5816616275427,-6.418338372457299,-4.230863021051215,92.08143969115838,1.2928474816594075,2.751672597158564,-1.5640673323173075,OK,0.87541663646698
620,30.436971426010132,left,left,178.2497659321371,-1.7502340678628912,173.96288397287302,-6.037116027126984,-3.7499294544569066,92.20856840521334,1.1657187676044458,2.745520910020536,-1.570219019455351,OK,0.8748407363891602
621,30.49237298965454,left,left,178.27574091447488,-1.7242590855251194,173.82361233136274,-6.176387668637261,-3.8984765814194677,91.68304142282166,1.6912457499961278,2.236693424514344,-2.079046504961525,OK,0.8731328248977661
622,30.546883583068848,left,left,178.15951581883797,-1.8404841811620258,173.61649647757207,-6.3835035224279295,-4.005337257557335,91.71817550246598,1.6561116703518053,2.255857586174555,-2.059882343301325,OK,0.8702104687690735
623,30.595738649368286,left,left,178.38938541966849,-1.6106145803315144,173.84033729040448,-6.159662709595523,-3.8698983364876525,91.70124481252542,1.6730423602923707,2.38039460530177,-1.9353453241741079,OK,0.8711870908737183
624,30.638885259628296,left,left,178.73220528962443,-1.2677947103755685,174.09410677411202,-5.905893225887979,-3.7098462015483986,91.46470875641111,1.9095784164066743,2.3929610703751654,-1.9227788591007027,OK,0.8705310225486755
